  id   |     name      |           permisoemb           | estado 
  7480 | ZCSU-758977-8 | 25001EC01064034E               |    200
  6713 | TCKU-685797-0 | 25001EC01050033V               |    300
  6692 | UACU-380507-4 | 25001EC01050765K               |    300
  6678 | MRKU-064704-8 | 25001PE01000271K               |      0
  6712 | EGSU-180644-5 | 25001EC03008158L               |    300
  6653 | HLBU-227667-2 | 25001EC01050010Z               |    300
  6648 | HLBU-174685-3 | 25001PE01000288S               |    300
  6711 | TLLU-768616-2 | 25001EC03008158L               |    300
  6710 | HMCU-915348-5 | 25001EC03008158L               |    300
  6709 | EGSU-174612-0 | 25001EC03008158L               |    300
  6686 | UACU-401353-3 | 25001EC01051040U               |    300
  6679 | SUDU-748037-0 | 25001ES41000029S               |    300
  6683 | TEMU-185110-3 | 25001EC01051040U               |    200
  6684 | TEMU-185319-5 | 25001EC01051040U               |    200
  6697 | ZHLU-202220-8 | 25001EC03008183J               |      0
  6698 | ZHLU-201513-2 | 25001EC03008196N               |      0
  6693 | TCLU-446339-9 |                                |    300
  6694 | MSMU-475426-3 | 25001EC01050587M               |    300
  6681 | EGSU-174001-3 | 25001EC01050538X               |    300
  6690 | CMAU-665345-5 | 25001EC01050534E               |    300
  6677 | FCIU-631810-7 | 25001EC01050270B               |    300
  6676 | TLLU-254775-5 | 25001EC01050270B               |    300
  6689 | BEAU-422416-1 | 25001EC01050576K               |    300
  6688 | TCNU-462386-9 | 25001EC01050576K               |    300
  6687 | MSMU-647281-8 | 25001EC01050576K               |    300
  6695 | TGHU-986208-7 | 25001EC01050553F               |    300
  6696 | MSCU-499879-0 | 25001EC01050553F               |    300
  6715 | MSDU-633564-0 | 25001EC01050940F               |    300
  6671 | CAAU-689484-2 | 25001EC03008051D               |    300
  6714 | SEGU-160820-5 | 25001EC01000290L               |    300
  6708 | HLXU-118488-2 | 25001PE01000286Z               |    300
  6701 | HAMU-159919-8 | 25001EC01050120S               |    300
  6682 | MEDU-443227-9 | 25001EC01050946L               |    300
  6704 | HLBU-155180-4 | 25001EC01048059N               |    300
  6703 | HAMU-391428-3 | 25001EC01048059N               |    300
  6705 | CAIU-498585-9 | 25001EC01048059N               |    300
  6691 | CAAU-593476-6 | 25001EC01049031E               |    300
  6716 | BSIU-977129-0 | 25001EC01051348X               |    300
  6700 | MEDU-214878-8 | 25001EC03008095L               |    300
  6699 | MSMU-204967-0 | 25001EC03008095L               |    300
  6707 | CMAU-885439-8 | 25001EC01051206B               |    300
  6706 | SEGU-637015-1 | 25001EC01051206B               |    300
  6732 | MRKU-938265-4 | 25001EC01052057G               |    300
  6731 | MRKU-863963-0 | 25001EC01052057G               |    300
  6730 | TRHU-761554-1 | 25001EC03008199Z               |    300
  6680 | CAIU-499740-1 | 25001EC01050538X               |    300
  6702 | MAGU-563198-1 | 25001EC01050120S               |    300
  6717 | BEAU-458715-1 | 25001EC01051397M               |    300
  6719 | HLBU-337736-9 | 25001EC01051397M               |    300
  6728 | TLLU-522692-8 | 25001EC01051416E               |      0
  6720 | OOLU-444219-0 | 25001EC01050795N               |    300
  6718 | UACU-414959-8 | 25001EC03008233F               |    300
  6724 | SEGU-528568-8 | 25001EC01051738L               |    300
  6723 | TEMU-671741-6 | 25001EC01051738L               |    300
  6725 | FANU-331780-2 | 25001EC01051736J               |    300
  6721 | HLBU-160621-3 | 25001EC01051369L               |    300
  6722 | HLXU-821200-8 | 25001EC01051369L               |    300
  6737 | TRHU-426407-9 | 25001EC01050173D               |      0
  6738 | GCXU-630790-7 | 25001EC01050173D               |      0
  6739 | MRKU-308662-9 | 25001EC0100735H                |      0
  6740 | MRSU-383017-9 | 25001EC0100735H                |      0
  6741 | MRSU-600301-9 | 25001EC0100735H                |      0
  6726 | MSDU-859411-0 | 25001EC01051648L               |    300
  6733 | MEDU-426540-1 | 25001EC01052237G               |    300
  6745 | GCXU-593554-0 | 25001EC01052415E               |    400
  6729 | GCXU-249907-8 | 25001EC03008268N               |    300
  6753 | EGHU-967605-1 | 25001EC01052416F               |    300
  6750 | UETU-264592-6 | 25001EC03008143F               |    300
  6755 | TGBU-651479-0 | 25001EC01052416F               |    300
  6749 | MSDU-214178-0 | 25001EC03008143F               |    300
  6748 | MEDU-591723-2 | 25001EC03008143F               |    300
  6747 | FBIU-039321-0 | 25001EC03008143F               |    300
  6746 | TGBU-269396-0 | 25001EC03008143F               |    300
  6754 | TIIU-621600-7 | 25001EC01052416F               |    300
  6756 | EITU-124306-1 | 25001EC01052416F               |    300
  6751 | HLBU-243587-7 |                                |    300
  6727 | MRKU-023506-1 | 25001PE01000279S               |    300
  6742 | TCLU-570096-2 | 25001EC01048705L               |    300
  6743 | TEMU-682124-6 | 25001EC01048705L               |    300
  6752 | MEDU-503934-8 | 25001EC03008414G               |    300
  6734 | MRKU-009191-4 | 25001PER1000449F               |    300
  6736 | MSCU-452599-2 | 25001EC01046919Z               |    300
  6735 | MSBU-456842-9 | 25001EC01046919Z               |    300
  6744 | HLXU-863330-5 | 25001EC01052415E               |    300
  6794 | UACU-403602-0 | 25001PE01000296R               |    300
  6771 | DFSU-737877-9 | 25001ES41000036Z               |    300
  6832 | TRHU-490724-1 | 25001EC03008692Y               |    300
  6757 | EGSU-952515-1 | 25001EC01052416F               |    300
  6761 | DRYU-205734-8 | 25001EC01051949P               |    300
  6769 | HLXU-808823-7 | 25001EC01052826K               |    300
  6759 | MRSU-337802-7 | 25001EC01052178K               |    300
  6758 | MRSU-354940-7 | 25001EC01052178K               |    300
  6768 | UACU-557285-5 | 25001EC01051509H               |    300
  6770 | HLBU-140956-0 | 25001EC01052731F               |    300
  6767 | MSKU-019324-5 | 25001EC01051986Z               |    300
  6766 | HASU-427785-4 | 25001EC01051986Z               |    300
  6772 | CAIU-951063-0 | 25001EC01052822G               |    300
  6765 | UETU-223272-7 | 25001EC03008435J               |    300
  6760 | LYGU-160632-0 | 25001PE01000285P               |    300
  6763 | UACU-831396-6 | 25001EC01052744J               |    300
  6764 | HLXU-538854-4 | 25001EC01052744J               |    300
  6773 | HLBU-127003-1 | 25001EC01052814h               |    300
  6762 | OOCU-077346-5 | 25001EC01052397N               |    300
  6787 | CMAU-472604-3 | 25001EC01052261D               |    300
  6788 | CAIU-665034-5 | 25001PE01000282M               |    300
  6774 | CMAU-651928-2 | 25001EC01052821F               |    300
  6785 | NYKU-479509-6 | 25001EC03008524X               |    300
  6784 | JXLU-643953-6 | 25001EC01050162B               |    300
  6783 | ZCSU-739268-6 | 25001EC01050162B               |    300
  6782 | JXLU-438852-7 | 25001EC01050162B               |    300
  6781 | CAAU-714747-7 | 25001EC01050162B               |    300
  6780 | CAAU-883799-1 | 25001EC01050162B               |    300
  6779 | DBOU-520049-3 | 25001EC01050162B               |    300
  6778 | ZCSU-667894-7 | 25001EC01050162B               |    300
  6777 | GAOU-768518-1 | 25001EC01050162B               |    300
  6776 | JXLU-457202-5 | 25001EC01050162B               |    300
  6775 | ZCSU-718035-2 | 25001EC01050162B               |    300
  6797 | FCIU-646051-2 | 25001EC03008269y               |    300
  6790 | TCKU-763559-7 | 25001EC01050151W               |    300
  6796 | MSMU-260513-1 | 25001EC03008269y               |    300
  6792 | UACU-842675-1 | 25001PER1000475E               |    300
  6791 | BSIU-291374-7 | 25001PER1000477G               |    300
  6793 | FCIU-631941-7 | 25001PER1000428C               |    300
  6786 | TCLU-831691-9 | 25001EC03008524X               |    300
  6822 | SUDU-737052-0 | 25001PE01000476F               |    300
  6821 | CAAU-638128-5 | 25001PE01000476F               |    300
  6815 | BEAU-571906-2 | 25001EC01053723H               |    300
  6814 | CRSU-926351-3 | 25001EC01053723H               |    300
  6813 | MEDU-791794-6 | 25001EC01053723H               |    300
  6798 | MEDU-305733-7 | 25001EC03008269y               |    300
  6812 | FCIU-843833-3 | 25001EC01053723H               |    300
  6818 | CAAU-560804-0 | 25001EC01053724X               |    300
  6817 | TGBU-797900-4 | 25001EC01053724X               |    300
  6799 | TCKU-367927-8 | 25001EC03008420D               |    300
  6800 | MEDU-664606-9 | 25001EC03008420D               |    300
  6801 | GLDU-544767-2 | 25001EC03008420D               |    300
  6823 | PONU-192620-2 | 25001PE01000308L               |    300
  6827 | MSKU-590708-9 | 25001EC01053982Y               |    300
  6789 | DRYU-923526-7 | 25001EC01052497Y               |    300
  6811 | MSDU-584032-8 | 25001EC01051275H               |    300
  6807 | TXGU-678047-4 | 25001EC01051275H               |    300
  6806 | MEDU-700414-5 | 25001EC01051275H               |    300
  6810 | MEDU-737142-8 | 25001EC01052596Y               |    300
  6809 | MSNU-611224-5 | 25001EC01052596Y               |    300
  6808 | MEDU-733336-7 | 25001EC01052596Y               |    300
  6816 | CAAU-503625-8 | 25001EC01054081F               |    300
  6805 | MSKU-935987-2 | 25001EC03008615J               |    300
  6802 | MRKU-270505-6 | 25001EC03008615J               |    300
  6803 | MRKU-421714-8 | 25001EC03008615J               |    300
  6804 | MRKU-617176-6 | 25001EC03008615J               |    300
  6819 | SEKU-114986-2 | 25001EC01052411A               |    300
  6820 | TRHU-387678-4 | 25001EC01052411A               |    300
  6828 | MSMU-302352-0 | 25001EC01054296N               |    300
  6841 | XINU-109853-0 | 25001EC03008553k               |    300
  6840 | CXDU-142903-2 | 25001EC03008553k               |    300
  6838 | MEDU-521159-1 | 25001EC03008553k               |    300
  6836 | MSNU-289429-6 | 25001EC03008553k               |    300
  6835 | MSCU-348856-0 | 25001EC03008553k               |    300
  6839 | TGBU-319086-7 | 25001EC03008553k               |    300
  6842 | MEDU-684641-0 | 25001EC03008553k               |    300
  6843 | TCKU-376157-6 | 25001EC03008553k               |    300
  6844 | FCIU-344323-4 | 25001EC03008553k               |    300
  6834 | CCLU-765317-0 | 25001EC03008692Y               |    300
  6833 | FFAU-343841-5 | 25001EC03008692Y               |    300
  6825 | HAMU-317270-7 | 25001EC01053926M               |    300
  6824 | HLBU-320405-0 | 25001EC01053926M               |    300
  6826 | FANU-345337-3 | 25001EC01053926M               |    300
  6829 | MSDU-245443-0 | 25001EC01054296N               |    300
  6848 | ZCSU-693932-0 | 25001EC01054400A               |    300
  6830 | HAMU-278363-5 | 25001EC01054233E               |    300
  6837 | MSDU-271153-8 | 25001EC03008553k               |    300
  6846 | HLXU-540297-7 | 25001EC01053952L               |    300
  6847 | GCXU-244120-3 | 25001EC01053948Z               |    300
  6795 | UACU-391933-3 | 25001PE01000297S               |    300
  6849 | TEMU-439011-3 | 25001EC03008778T               |    300
  6845 | UACU-853668-2 | 25001PER1000495G               |    300
  6850 | TCLU-374900-6 | 25001EC01055048J               |    300
  6852 | MSMU-649528-5 | 25001EC03008739Z               |    300
  6851 | TCNU-869595-4 | 25001EC03008739Z               |    300
  6831 | RFCU-401700-7 | 25001EC03008692Y               |    300
  6853 | MRKU-076627-9 | 25001EC01.                     |    300
  6855 | UACU-842757-3 | 25001PE01000304H               |    300
  6854 | MSKU-694190-9 | 25001PE01000311F               |    300
  6859 | MSDU-735591-2 | 25001EC01054146H               |    300
  6858 | MSMU-777155-7 | 25001EC01054146H               |    300
  6860 | SEGU-576497-3 | 25001EC03008813J               |    300
  6877 | TLLU-774299-1 | 25001EC01055271H               |    300
  6875 | MEDU-679318-3 | 25001EC03008933M               |    300
  6874 | MSNU-105060-2 | 25001EC03008933M               |    300
  6873 | MSNU-190255-0 | 25001EC03008933M               |    300
  6872 | MSMU-214598-8 | 25001EC03008933M               |    300
  6870 | MSDU-291207-0 | 25001EC03008933M               |    300
  6876 | BEAU-476647-6 | 25001EC010559131K              |    300
  6869 | SEGU-305471-4 | 25001EC03008933M               |    300
  6868 | MSBU-321609-0 | 25001EC03008933M               |    300
  6867 | MEDU-692991-6 | 25001EC03008933M               |    300
  6866 | MSNU-110142-2 | 25001EC03008933M               |    300
  6865 | MSMU-268614-9 | 25001EC03008933M               |    300
  6856 | MSBU-132099-5 | 25001EC01055199Z               |    300
  6857 | MSBU-132063-4 | 25001EC01055199Z               |    300
  6862 | PCIU-462441-1 | 25001EC03008948S               |    300
  6864 | MEDU-724670-3 | 25001EC01055701F               |    300
  6863 | SEGU-471517-2 | 25001EC01055701F               |    300
  6871 | HLBU-212497-8 | 25001EC01055803X               |    300
  6880 | NWRU-601199-0 | 25001EC03008809Y               |      0
  6881 | APHU-660655-8 | 25001EC03008809Y               |      0
  6882 | CAIU-910771-1 | 25001EC03008809Y               |      0
  6883 | FBLU-011905-5 | 25001EC03008809Y               |      0
  6884 | DFSU-783552-0 | 25001EC03008809Y               |      0
  6885 | CINU-709471-6 | 25001EC03008809Y               |      0
  6896 | CSNU-605472-4 | 25001EC03056286Y               |      0
  6897 | OOCU-706111-7 | 25001EC03056286Y               |      0
  6887 | HLXU-537526-0 | 25001EC01055752L               |    300
  6886 | HLXU-534811-4 | 25001EC01055752L               |    300
  6879 | BMOU-645582-1 | 25001EC010559131K              |    300
  6892 | SEGU-117820-7 | 25001EC01055678S               |    300
  6890 | UACU-403560-9 | 25001EC01055698U               |    300
  6889 | GLDU-546618-4 | 25001EC01055698U               |    300
  6861 | PCIU-463655-7 | 25001EC03008938R               |    300
  6878 | TCNU-410725-0 | 25001EC010559131K              |    300
  6888 | FCIU-730400-5 | 25001PER1000493E               |    300
  6899 | FANU-184122-0 | 25001EC01055073H               |    300
  6900 | BEAU-499197-0 | 25001EC01055073H               |    400
  6905 | MRSU-524456-2 | 25001EC01056692P               |    300
  6903 | MSKU-089719-9 | 25001EC01056692P               |    300
  6904 | MRKU-586519-2 | 25001EC01056692P               |    300
  6910 | FBIU-047164-7 | 25001EC0EC03009006E            |    300
  6911 | PCIU-000802-2 | 25001EC0EC03008977U            |    300
  6907 | UACU-838419-4 | 25001EC01056575P               |    300
  6908 | UACU-851764-0 | 25001EC01056575P               |    300
  6912 | MEDU-270911-1 | 25001EC01056842M               |    300
  6909 | MSDU-650322-9 | 25001EC01056401D               |    300
  6918 | TCNU-539141-2 | 25001EC01056770M               |    300
  6906 | ZCSU-660374-2 |                                |    300
  6914 | MSKU-184517-9 | 25001EC01054538M               |    300
  6913 | TCNU-319714-1 | 25001EC01054538M               |    300
  6916 | CAAU-647556-9 | 25001EC01056182J               |    300
  6915 | MRSU-437508-5 | 25001EC01056182J               |    300
  6898 | MSKU-378881-7 | 25001EC01055684P               |    300
  6895 | ZCSU-678924-1 | 25001EC03009026G               |    300
  6894 | ZCSU-754781-2 | 25001EC03009026G               |    300
  6893 | ZCSU-725368-0 | 25001EC03009026G               |    300
  6891 | ZCSU-798133-0 | 25001EC03009026G               |    300
  6902 | PIDU-426677-4 | 25001EC03008945P               |    300
  6901 | CAIU-939146-4 | 25001EC03008961N               |    300
  7473 | MRKU-060235-7 | 25001PER1000585G               |    300
  7465 | CAIU-483056-4 | 25001EC01063762L               |    300
  6917 | SEGU-519532-6 | 25001EC01056770M               |    300
  6921 | FCIU-412681-0 | 25001EC01055570J               |      0
  7324 | MRKU-037149-5 | 25001EC03009529Y               |    300
  6920 | DRYU-216477-3 | 25001EC01056886U               |    300
  6919 | FCIU-345337-7 | 25001PER1000466E               |    300
  7327 | HAMU-405791-9 | 25001EC01059216K               |    300
  7485 | MSNU-149038-7 | 25001EC03010419E               |    300
  7378 | MRKU-962162-0 | 25001EC01058810J               |    300
  7451 | MSMU-238178-8 | 25001EC03010207W               |      0
  7452 | MEDU-691985-7 | 25001EC03010207W               |      0
  7434 | OOCU-916714-0 | 25001EC01063059K               |    300
  7499 | TEMU-668146-3 | 25001EC01065529Y               |    300
  7502 | DFSU-273562-0 | 25001ES41000044P               |    300
  7501 | ZCSU-743827-8 | 25001EC03010530V               |    200
  6928 | CAIU-211969-1 | 25001PE01000320F               |    300
  6927 | CAIU-338221-2 | 25001PE01000319N               |    300
  6926 | TLLU-276660-3 | 25001PE01000321G               |    300
  6925 | PCIU-943497-0 | 25001EC01052560F               |    300
  6924 | PCIU-956948-8 | 25001EC01052560F               |    300
  6922 | MRKU-369396-2 | 25001EC01056196Y               |    300
  6923 | MSKU-194731-3 | 25001EC01056196Y               |    400
  6934 | SUDU-592045-9 | 25001PER1000523V               |    200
  7528 | GAOU-753704-0 | 25001EC01066524K               |    200
  7529 | GAOU-761732-0 | 25001EC01066040D               |    200
  7534 | FFAU-606073-5 | 25001EC01066433J               |    200
  6935 | HASU-108388-1 | 25001PE01000317L               |    200
  7521 | MSKU-892269-9 | 25001EC01065676R               |    300
  7532 | MRKU-076591-9 | 25001EC01066378R               |    200
  6936 | CAIU-684727-3 | 25001EC01056967U               |    300
  6940 | SEGU-124746-3 | 5:00                           |      0
  6941 | MRKU-589346-6 | 25001EC03009330E               |      0
  6942 | TCNU-370840-5 | 25001EC01056154X               |    300
  6930 | PCIU-852534-0 | 25001EC01052509X               |    300
  6932 | PCIU-885149-7 | 25001EC01052509X               |    300
  6929 | PCIU-856857-4 | 25001EC01052509X               |    300
  6931 | PCIU-844765-4 | 25001EC01052509X               |    300
  6937 | TEMU-390262-1 | 25001EC03009285N               |    300
  6939 | HLBU-321694-0 | 25001EC01057752N               |    300
  7312 | FCIU-445047-5 | 25001PE01000336M               |    300
  7474 | TGBU-569781-9 | 25001EC01064027G               |    300
  6938 | BSIU-821792-0 | 25001EC01057752N               |    300
  7318 | MRKU-004178-6 | 25001EC03009529Y               |    300
  7314 | SUDU-690571-5 | 25001EC01058584R               |    300
  7453 | MSKU-957334-9 | 25001EC01063266K               |    300
  7486 | FANU-134261-6 | 25001PE01000342J               |    200
  7351 | CMAU-581885-9 | 25001EC01060838M               |    300
  7345 | HLXU-108289-6 | 25001EC01061098L               |    300
  7376 | HLBU-403514-4 | 25001PER1000526B               |    300
  7397 | GLDU-986124-8 | 25001EC01062028F               |    300
  7405 | GLDU-960782-4 | 25001EC01062272G               |    300
  7484 | MSDU-224002-1 | 25001EC03010419E               |    300
  7487 | HAMU-199158-9 | 25001EC01065097Y               |    300
  7488 | HLXU-833066-0 | 25001EC01065097Y               |    300
  7490 | HLBU-198561-0 | 25001EC01065070F               |    300
  7491 | MSDU-633038-1 | 25001EC01063935N               |    300
  7503 | DRYU-956636-8 | 25001EC03010531W               |    200
  7504 | TGBU-549556-7 | 25001EC03010531W               |    300
  7500 | ZCSU-659186-8 | 25001EC03010530V               |    300
  7407 | HLBU-299969-2 | 25001EC01062836M               |    300
  7408 | CAAU-234541-7 | 25001EC01062836M               |    300
  7437 | MRKU-095619-7 | 25001EC03010197H               |    300
  7436 | MRKU-032206-3 | 25001EC03010197H               |    300
  7414 | ONEU-110007-9 | 25001EC01060926K               |    300
  7418 | ONEU-162147-8 | 25001EC01060926K               |    300
  7419 | FFAU-143087-9 | 25001EC01060926K               |    300
  7415 | CAIU-935382-3 | 25001EC01060926K               |    300
  7425 | ONEU-180488-5 | 25001EC01060926K               |    300
  7424 | HLBU-109548-0 | 25001EC03010082A               |    300
  7422 | SEGU-270225-8 | 25001EC03010082A               |    300
  7423 | UACU-407401-4 | 25001EC03010082A               |    300
  7421 | TRHU-737958-0 | 25001EC01062737M               |    300
  7420 | EMCU-826356-7 | 25001EC01062737M               |    300
  7416 | TGHU-672805-3 | 25001EC01062025C               |    300
  7417 | GCXU-554691-2 | 25001EC01062025C               |    300
  7440 | MSNU-908845-6 | 25001EC01061988T               |    300
  7439 | MEDU-747459-7 | 25001EC01061988T               |    300
  7441 | MEDU-789648-4 | 25001EC01061988T               |    300
  7438 | MSDU-570310-9 | 25001EC01061988T               |    400
  7467 | EGSU-143377-9 | 25001EC01063853M               |    300
  7466 | EGSU-959425-5 | 25001EC01063853M               |    300
  7455 | CMAU-430429-0 | 25001EC01062880L               |    300
  7456 | CMAU-055117-9 | 25001EC01062880L               |    300
  7454 | ECMU-709386-7 | 25001EC01062880L               |    300
  7475 | FBIU-044562-7 | 25001PE01000361K               |    300
  7468 | MSMU-115034-1 | 25001EC03010208A               |    300
  7471 | FFAU-408102-4 | 25001EC01062553X               |    300
  7338 | MRKU-095103-0 | 25001PER1000504U               |    200
  7321 | TRHU-408637-8 | 25001EC01058584R               |    300
  7316 | TCKU-773550-7 | 25001EC01058584R               |    300
  7469 | MSMU-441757-6 | 25001EC01062553X               |    300
  7470 | MSDU-717584-4 | 25001EC01062553X               |    300
  7472 | TCNU-154118-1 | 25001EC01062553X               |    300
  7483 | TGBU-276654-1 | 25001EC03010419E               |    300
  7331 | ONEU-029765-7 | 25001EC01060509H               |    300
  7332 | FDCU-037839-3 | 25001EC01060509H               |    300
  7337 | SEGU-463513-8 | 25001EC01059603K               |    300
  7336 | CAAU-618947-8 | 25001EC01059603K               |    300
  7335 | BEAU-400436-2 | 25001EC01059603K               |    300
  7334 | CMAU-652269-2 | 25001EC01059603K               |    300
  7333 | CMAU-382489-4 | 25001EC01059603K               |    300
  7507 | TCNU-672616-7 | 25001EC01065180H               |    300
  7329 | TGHU-638704-4 | 25001EC01059440J               |    300
  7330 | TCKU-626944-6 | 25001EC01059440J               |    300
  7328 | GESU-657141-8 | 25001EC01059440J               |    300
  7506 | TCKU-744775-3 | 25001EC01065180H               |    300
  7505 | ZCSU-759603-6 | 25001EC03010531W               |    300
  7510 | MSKU-740259-0 | 25001PE01000375P               |    300
  7346 | MSKU-167044-5 | 25001EC01061098L               |    300
  7353 | CAAU-229891-1 | 25001EC01061187K               |    300
  7352 | HLBU-264107-6 | 25001EC01061187K               |    300
  7377 | MAXU-136464-9 | 25001PER1000342J               |    300
  7524 | HAMU-456321-8 | 25001EC01065847R               |    300
  7398 | UETU-278310-2 | 25001PE01000355N               |    300
  7525 | MRKU-294875-5 | 25001EC01065676R               |    300
  7406 | ONEU-581269-9 | 25001EC01060913G               |    300
  7409 | MSMU-138438-1 | 25001EC01061518J               |    300
  7442 | TRHU-242290-9 | 25001EC01062656M               |    300
  7427 | MRKU-097933-5 | 25001EC01062961L               |    300
  7426 | MSKU-664504-4 | 25001EC01062961L               |    300
  7325 | ZHLU-202160-2 | 25001EC03009621H               |      0
  7326 | SIMU-706889-5 | 25001EC03009621H               |      0
  7319 | MRKU-048265-2 | 25001EC03009529Y               |    300
  7313 | MRSU-437332-8 | 25001EC01058584R               |    300
  7477 | MSKU-513083-0 | 25001PER1000586H               |    300
  7476 | SEGU-171558-5 | 25001PER1000571B               |    300
  7347 | APZU-362697-5 | 25001PE01000344L               |    300
  7458 | MSDU-858141-0 | 25001EC01063372X               |    300
  7349 | TEMU-220671-6 | 25001EC01009651K               |    300
  7348 | MOAU-581557-6 | 25001EC01009651K               |    300
  7457 | MSMU-693873-7 | 25001EC01063372X               |    300
  7482 | CORU-207008-8 | 25001EC03010419E               |    300
  7492 | MEDU-707136-0 | 25001EC01063935N               |    300
  7498 | APZU-376616-0 | 25001PE01000374Y               |    300
  7523 | TRHU-475286-0 | 25001EC01065847R               |    300
  7522 | MSKU-157154-5 | 25001EC01065676R               |    300
  7266 | JXLU-782952-3 | 25001EC01057905N               |    300
  7361 | EGHU-844073-4 | 25001EC03009761m               |    300
  7360 | TCLU-866361-0 | 25001EC03009761m               |    300
  7359 | TGBU-729390-3 | 25001EC03009761m               |    300
  7357 | TIIU-487366-1 | 25001EC03009761m               |    300
  7356 | EMCU-824298-6 | 25001EC03009761m               |    300
  7358 | EISU-828190-1 | 25001EC03009761m               |    300
  7355 | TRHU-677949-5 | 25001EC03009761m               |    300
  7354 | EGHU-975260-8 | 25001EC03009761m               |    300
  7399 | FANU-352783-5 | 25001EC01061217E               |    300
  7428 | HLBU-124174-8 | 25001EC01062926M               |    200
  7410 | OOCU-487959-0 | 25001EC01062782M               |    300
  7443 | MRKU-436132-4 | 25001PER1000567G               |    300
  7444 | TEMU-812322-3 | 25001EC01063657Y               |    300
  7320 | MRKU-063690-6 | 25001EC03009529Y               |    300
  7322 | TLLU-585816-0 | 25001EC01058584R               |    300
  7481 | MSDU-279320-1 | 25001EC03010419E               |    300
  7514 | ONEU-643740-0 | 25001EC03010503V               |    300
  7512 | ONEU-123056-0 | 25001EC03010503V               |    300
  7511 | TGBU-980337-5 | 25001EC03010503V               |    300
  7533 | FCIU-872709-0 | 25001EC01066040D               |    200
  7489 | CAIU-856980-2 | 25001EC01065070F               |    300
  7342 | MSMU-659501-0 | 25001EC01059928U               |    300
  7341 | MSDU-854195-3 | 25001EC01057925P               |    300
  7339 | UACU-831687-8 | 25001PE01000333J               |    300
  7350 | TCLU-432460-2 | 25001PER1000552A               |    300
  7340 | TCLU-831202-4 | 25001EC01059900K               |    300
  7515 | TCNU-238329-1 | 25001EC01065802X               |    300
  7516 | TCNU-314340-1 | 25001EC01065802X               |    300
  7517 | CMAU-787626-3 | 25001EC01065802X               |    300
  7518 | JXLU-783028-9 | 25001EC01065858T               |    300
  7362 | EISU-824617-7 | 25001EC01061313b               |    300
  7364 | CAAU-749721-7 | 25001EC01061313b               |    300
  7365 | EMCU-157632-2 | 25001EC01061313b               |    300
  7363 | EITU-936408-0 | 25001EC01061313b               |    300
  7366 | EGSU-132827-0 | 25001EC01061313b               |    400
  7367 | EITU-177158-3 | 25001EC01061313b               |    300
  7384 | MEDU-468140-9 | 25001EC01060744X               |    300
  7380 | UETU-558827-0 | 25001EC01059020D               |    300
  7379 | TIIU-510262-7 | 25001EC01059020D               |    300
  7383 | MSMU-778322-3 | 25001EC01060744X               |    300
  7382 | TRHU-651770-4 | 25001EC01060744X               |    300
  7381 | CAIU-750098-8 | 25001EC01060744X               |    300
  7400 | MSBU-501768-9 | 25001EC01062204B               |    300
  7401 | HLBU-175185-0 | 25001EC01061937N               |    300
  7402 | FANU-323550-9 | 25001EC01061937N               |    300
  7411 | GESU-113715-8 | 25001PE01000346N               |    300
  7430 | FANU-117537-6 | 25001EC01063264X               |    300
  7429 | TCLU-953831-4 | 25001EC01063264X               |    300
  7446 | MEDU-762818-3 | 25001EC03010076D               |      0
  7445 | TCNU-236150-1 | 25001EC03010076D               |    300
  7460 | MSDU-545824-9 | 25001PE01000343K               |    300
  7461 | MSNU-194646-1 | 25001EC03010089H               |    300
  7459 | HLXU-125948-8 | 25001PE01000347Y               |    300
  7253 | MRKU-839751-5 | 25001EC01058608Y               |    300
  7254 | TCKU-123953-6 | 25001EC01058608Y               |    300
  7255 | MSKU-720278-1 | 25001EC01058608Y               |    300
  7256 | HASU-134268-4 | 25001EC01058608Y               |    300
  7248 | MSKU-795540-3 | 25001EC01058608Y               |    300
  7247 | SUDU-740337-3 | 25001EC01058608Y               |    300
  7246 | MRKU-651972-2 | 25001EC01058608Y               |    300
  7245 | MRKU-924670-3 | 25001EC01058608Y               |    300
  7244 | MSKU-384486-5 | 25001EC01058608Y               |    300
  7243 | MRKU-778099-9 | 25001EC01058608Y               |    300
  7526 | FFAU-141828-2 | 25001EC01065884S               |    200
  7323 | MRKU-062645-1 | 25001EC03009529Y               |    300
  7317 | CAAU-768231-8 | 25001EC01058584R               |    300
  7344 | DRYU-957363-9 | 25001EC01060258X               |    300
 27721 | 0             | 25001PE01000381M               |      0
  7343 | FFAU-511267-0 | 25001EC01060258X               |    300
  7249 | AXIU-145727-7 | 25001EC01056677S               |      0
  7250 | KKFU-815950-6 | 25001EC01056677S               |      0
  7257 | TCNU-786486-0 | 25001EC01058102D               |      0
  7258 | FFAU-640249-0 | 25001EC01056677S               |      0
  7251 | TGBU-529822-8 | 25001EC01056677S               |    200
  7260 | GSPU-436416-7 | 25001EC01057905N               |    300
  7252 | BSIU-286381-5 | 25001EC01057257N               |    300
  7259 | ZCSU-747357-7 | 25001EC01057905N               |    300
  7368 | PCIU-463868-9 | 25001EC03009810H               |    300
  7370 | MSCU-588753-2 | 25001EC03008950L               |    300
  7369 | MSBU-400834-2 | 25001EC03008950L               |    300
  7388 | CAIU-776769-7 | 25001EC03009900H               |    300
  7389 | MSMU-829086-0 | 25001EC03009900H               |    300
  7387 | TCNU-264357-3 | 25001EC03009900H               |    300
